dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.577480,0.640000,2.577510,0.655015,-0.500000,0.000000,0.000000
0.020000,2.590381,0.640000,2.590411,0.645015,-0.500000,0.000000,0.000000
0.020000,2.603081,0.640000,2.603111,0.635015,-0.500000,0.000000,0.000000
0.020000,2.615581,0.640000,2.615611,0.625015,-0.500000,-0.000000,0.000000
0.020000,2.627882,0.640000,2.627912,0.615015,-0.500000,0.000000,0.000000
0.020000,2.639982,0.640000,2.640012,0.605015,-0.500000,-0.000000,0.000000
0.020000,2.651882,0.640000,2.651912,0.595015,-0.500000,0.000000,0.000000
0.020000,2.663582,0.640000,2.663612,0.585015,-0.500000,0.000000,0.000000
0.020000,2.675083,0.640000,2.675113,0.575015,-0.500000,-0.000000,0.000000
0.020000,2.686383,0.640000,2.686413,0.565015,-0.500000,0.000000,0.000000
0.020000,2.697483,0.640000,2.697513,0.555015,-0.500000,0.000000,0.000000
0.020000,2.708384,0.640000,2.708414,0.545015,-0.500000,-0.000000,0.000000
0.020000,2.719084,0.640000,2.719114,0.535015,-0.500000,-0.000000,0.000000
0.020000,2.729584,0.640000,2.729614,0.525015,-0.500000,0.000000,0.000000
0.020000,2.739885,0.640000,2.739915,0.515015,-0.500000,-0.000000,0.000000
0.020000,2.749985,0.640000,2.750015,0.505015,-0.500000,0.000000,0.000000
0.020000,2.759885,0.640000,2.759915,0.495015,-0.500000,-0.000000,0.000000
0.020000,2.769585,0.640000,2.769615,0.485015,-0.500000,0.000000,0.000000
0.020000,2.779086,0.640000,2.779116,0.475015,-0.500000,-0.000000,0.000000
0.020000,2.788386,0.640000,2.788416,0.465015,-0.500000,0.000000,0.000000
0.020000,2.797486,0.640000,2.797516,0.455015,-0.500000,-0.000000,0.000000
0.020000,2.806387,0.640000,2.806417,0.445015,-0.500000,0.000000,0.000000
0.020000,2.815087,0.640000,2.815117,0.435015,-0.500000,0.000000,0.000000
0.020000,2.823587,0.640000,2.823617,0.425015,-0.500000,-0.000000,0.000000
0.020000,2.831888,0.640000,2.831918,0.415015,-0.500000,0.000000,0.000000
0.020000,2.839988,0.640000,2.840018,0.405015,-0.500000,-0.000000,0.000000
0.020000,2.847888,0.640000,2.847918,0.395015,-0.500000,0.000000,0.000000
0.020000,2.855588,0.640000,2.855618,0.385015,-0.500000,0.000000,0.000000
0.020000,2.863089,0.640000,2.863119,0.375015,-0.500000,0.000000,0.000000
0.020000,2.870389,0.640000,2.870419,0.365015,-0.500000,0.000000,0.000000
0.020000,2.877489,0.640000,2.877519,0.355015,-0.500000,-0.000000,0.000000
0.020000,2.884390,0.640000,2.884420,0.345015,-0.500000,0.000000,0.000000
0.020000,2.891090,0.640000,2.891120,0.335015,-0.500000,-0.000000,0.000000
0.020000,2.897590,0.640000,2.897620,0.325015,-0.500000,0.000000,0.000000
0.020000,2.903891,0.640000,2.903921,0.315015,-0.500000,0.000000,0.000000
0.020000,2.909991,0.640000,2.910021,0.305015,-0.500000,-0.000000,0.000000
0.020000,2.915891,0.640000,2.915921,0.295015,-0.500000,0.000000,0.000000
0.020000,2.921591,0.640000,2.921621,0.285015,-0.500000,-0.000000,0.000000
0.020000,2.927092,0.640000,2.927122,0.275015,-0.500000,-0.000000,0.000000
0.020000,2.932392,0.640000,2.932422,0.265015,-0.500000,0.000000,0.000000
0.020000,2.937492,0.640000,2.937522,0.255015,-0.500000,0.000000,0.000000
0.020000,2.942393,0.640000,2.942423,0.245015,-0.500000,0.000000,0.000000
0.020000,2.947093,0.640000,2.947123,0.235015,-0.500000,0.000000,0.000000
0.020000,2.951593,0.640000,2.951623,0.225015,-0.500000,-0.000000,0.000000
0.020000,2.955894,0.640000,2.955924,0.215015,-0.500000,0.000000,0.000000
0.020000,2.959994,0.640000,2.960024,0.205015,-0.500000,0.000000,0.000000
