dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.878439,2.966139,3.259359,0.377699,-0.568507,0.053151,6.181581
0.020000,2.885730,2.965418,3.266686,0.366346,-0.567650,0.042869,6.187787
0.020000,2.892800,2.964763,3.273786,0.355006,-0.566981,0.033436,6.193796
0.020000,2.899648,2.964170,3.280659,0.343676,-0.566485,0.024768,6.199607
0.020000,2.906273,2.963633,3.287306,0.332354,-0.566147,0.016900,6.205220
0.020000,2.912676,2.963151,3.293727,0.321034,-0.565952,0.009781,6.210635
0.020000,2.918855,2.962718,3.299921,0.309717,-0.565884,0.003375,6.215851
0.020000,2.924810,2.962331,3.305889,0.298398,-0.565931,-0.002313,6.220868
0.020000,2.930542,2.961987,3.311631,0.287077,-0.566078,-0.007347,6.225688
0.020000,2.936048,2.961683,3.317146,0.275750,-0.566312,-0.011742,6.230309
0.020000,2.941330,2.961415,3.322434,0.264418,-0.566623,-0.015536,6.234732
0.020000,2.946386,2.961181,3.327496,0.253078,-0.566998,-0.018749,6.238959
0.020000,2.951216,2.960977,3.332330,0.241729,-0.567427,-0.021434,6.242988
0.020000,2.955820,2.960801,3.336938,0.230371,-0.567899,-0.023596,6.246821
0.020000,2.960198,2.960649,3.341318,0.219003,-0.568405,-0.025301,6.250459
0.020000,2.964348,2.960521,3.345470,0.207625,-0.568935,-0.026536,6.253901
0.020000,2.968272,2.960412,3.349395,0.196235,-0.569483,-0.027387,6.257149
0.020000,2.971967,2.960321,3.353092,0.184834,-0.570039,-0.027814,6.260203
0.020000,2.975435,2.960247,3.356560,0.173422,-0.570598,-0.027918,6.263064
0.020000,2.978674,2.960186,3.359800,0.161999,-0.571151,-0.027666,6.265732
0.020000,2.981685,2.960137,3.362812,0.150565,-0.571694,-0.027128,6.268208
0.020000,2.984467,2.960098,3.365594,0.139121,-0.572220,-0.026302,6.270492
0.020000,2.987020,2.960069,3.368147,0.127666,-0.572724,-0.025225,6.272586
0.020000,2.989344,2.960046,3.370471,0.116202,-0.573203,-0.023916,6.274489
0.020000,2.991439,2.960030,3.372566,0.104729,-0.573651,-0.022404,6.276202
0.020000,2.993304,2.960018,3.374431,0.093248,-0.574065,-0.020696,6.277726
0.020000,2.994939,2.960010,3.376066,0.081759,-0.574441,-0.018836,6.279061
0.020000,2.996344,2.960005,3.377471,0.070264,-0.574778,-0.016825,6.280207
0.020000,2.997519,2.960003,3.378647,0.058762,-0.575071,-0.014684,6.281165
0.020000,2.998465,2.960001,3.379592,0.047256,-0.575321,-0.012452,6.281935
0.020000,2.999179,2.960000,3.380307,0.035745,-0.575523,-0.010105,6.282517
0.020000,2.999664,2.960000,3.380791,0.024232,-0.575677,-0.007723,6.282912
0.020000,2.999918,2.960000,3.381046,0.012716,-0.575782,-0.005254,6.283119
0.020000,2.999994,2.960000,3.381121,0.003779,-0.446869,6.445683,6.283180
0.020000,3.000000,2.960000,3.381127,0.000300,-0.173950,13.645925,6.283185
0.020000,3.000000,2.960000,3.381127,0.000000,-0.014994,7.947805,6.283185
