dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,2.499169,3.491657,1.534172,0.806159,0.189489,12.316364,5.482487
0.020000,2.510244,3.479689,1.550478,0.815301,0.457135,13.382314,5.435746
0.020000,2.520937,3.466991,1.567079,0.830017,0.735755,13.931000,5.388993
0.020000,2.531272,3.453486,1.584085,0.850295,1.013905,13.907482,5.342538
0.020000,2.541265,3.439098,1.601603,0.875899,1.280206,13.315047,5.296676
0.020000,2.550918,3.423754,1.619730,0.906389,1.524496,12.214529,5.251678
0.020000,2.560224,3.407392,1.638554,0.941164,1.738757,10.713020,5.207784
0.020000,2.569163,3.389960,1.658144,0.979517,1.917662,8.945236,5.165191
0.020000,2.577709,3.371422,1.678558,1.020691,2.058711,7.052491,5.124055
0.020000,2.585831,3.351754,1.699836,1.063931,2.161994,5.164140,5.084493
0.020000,2.593493,3.330949,1.722007,1.108525,2.229689,3.384753,5.046579
0.020000,2.600661,3.309014,1.745084,1.153834,2.265450,1.788016,5.010353
0.020000,2.607300,3.285965,1.769070,1.199310,2.273784,0.416720,4.975824
0.020000,2.613380,3.261829,1.793960,1.244500,2.259521,-0.713140,4.942976
0.020000,2.618874,3.236640,1.819741,1.289048,2.227398,-1.606143,4.911773
0.020000,2.623760,3.210438,1.846394,1.332684,2.181783,-2.280758,4.882165
0.020000,2.628021,3.183266,1.873899,1.375214,2.126514,-2.763440,4.854091
0.020000,2.631644,3.155168,1.902229,1.416511,2.064836,-3.083914,4.827482
0.020000,2.634619,3.126191,1.931359,1.456499,1.999398,-3.271890,4.802264
0.020000,2.636942,3.096378,1.961262,1.495145,1.932300,-3.354936,4.778365
0.020000,2.638612,3.065775,1.991911,1.532448,1.865152,-3.357366,4.755708
0.020000,2.639629,3.034423,2.023279,1.568431,1.799155,-3.299838,4.734221
0.020000,2.639998,3.002362,2.055342,1.603134,1.735168,-3.199349,4.713833
0.020000,2.640000,2.963191,2.094514,1.958579,17.772265,801.854841,4.712389
0.020000,2.640000,2.923265,2.134439,1.996269,1.884460,-794.390270,4.712389
0.020000,2.640000,2.883265,2.174439,2.000000,0.186567,-84.894637,4.712389
0.020000,2.640000,2.843265,2.214439,2.000000,-0.000000,-9.328358,4.712389
0.020000,2.640000,2.803265,2.254439,2.000000,-0.000000,0.000000,4.712389
0.020000,2.640000,2.763265,2.294439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.723265,2.334439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.683265,2.374439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.643265,2.414439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.603265,2.454439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.563265,2.494439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.523265,2.534439,2.000000,-0.000000,-0.000000,4.712389
0.020000,2.640000,2.483265,2.574439,2.000000,0.000000,0.000000,4.712389
0.020000,2.640000,2.443265,2.614439,2.000000,0.000000,0.000000,4.712389
