dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.274130,2.819289,3.997083,1.226481,-1.039472,0.539174,4.944903
0.020000,3.279582,2.795795,4.021201,1.205901,-1.029005,0.523371,4.935900
0.020000,3.284736,2.772652,4.044912,1.185524,-1.018865,0.506981,4.927202
0.020000,3.289609,2.749860,4.068219,1.165343,-1.009062,0.490146,4.918798
0.020000,3.294212,2.727420,4.091126,1.145351,-0.999600,0.473126,4.910676
0.020000,3.298559,2.705333,4.113637,1.125541,-0.990479,0.456025,4.902827
0.020000,3.302664,2.683599,4.135755,1.105907,-0.981700,0.438978,4.895241
0.020000,3.306536,2.662218,4.157484,1.086442,-0.973257,0.422134,4.887910
0.020000,3.310188,2.641190,4.178826,1.067139,-0.965148,0.405467,4.880822
0.020000,3.313631,2.620515,4.199786,1.047992,-0.957363,0.389237,4.873971
0.020000,3.316874,2.600192,4.220366,1.028994,-0.949896,0.373324,4.867348
0.020000,3.319928,2.580222,4.240569,1.010139,-0.942739,0.357857,4.860944
0.020000,3.322802,2.560603,4.260397,0.991421,-0.935884,0.342753,4.854753
0.020000,3.325505,2.541335,4.279854,0.972835,-0.929318,0.328287,4.848767
0.020000,3.328045,2.522417,4.298941,0.954374,-0.923035,0.314150,4.842978
0.020000,3.330431,2.503849,4.317662,0.936034,-0.917023,0.300619,4.837381
0.020000,3.332670,2.485630,4.336018,0.917808,-0.911272,0.287526,4.831968
0.020000,3.334770,2.467759,4.354012,0.899693,-0.905774,0.274904,4.826735
0.020000,3.336737,2.450235,4.371646,0.881683,-0.900517,0.262889,4.821674
0.020000,3.338579,2.433058,4.388921,0.863773,-0.895493,0.251187,4.816781
0.020000,3.340302,2.416227,4.405840,0.845959,-0.890690,0.240138,4.812049
0.020000,3.341913,2.399741,4.422405,0.828237,-0.886102,0.229396,4.807475
0.020000,3.343416,2.383599,4.438617,0.810603,-0.881719,0.219162,4.803052
0.020000,3.344818,2.367800,4.454478,0.793052,-0.877530,0.209422,4.798777
0.020000,3.346125,2.352343,4.469990,0.775581,-0.873532,0.199935,4.794645
0.020000,3.347340,2.337228,4.485154,0.758187,-0.869711,0.191058,4.790651
0.020000,3.348470,2.322454,4.499971,0.740866,-0.866063,0.182382,4.786793
0.020000,3.349519,2.308020,4.514443,0.723614,-0.862579,0.174192,4.783064
0.020000,3.350491,2.293925,4.528572,0.706429,-0.859253,0.166298,4.779463
0.020000,3.351391,2.280168,4.542358,0.689308,-0.856077,0.158798,4.775986
0.020000,3.352223,2.266749,4.555803,0.672247,-0.853047,0.151531,4.772628
0.020000,3.352991,2.253666,4.568908,0.655244,-0.850153,0.144674,4.769388
0.020000,3.353698,2.240920,4.581674,0.638296,-0.847392,0.138054,4.766261
0.020000,3.354349,2.228509,4.594102,0.621401,-0.844757,0.131728,4.763246
0.020000,3.354946,2.216433,4.606193,0.604556,-0.842244,0.125661,4.760338
0.020000,3.355493,2.204690,4.617948,0.587759,-0.839847,0.119861,4.757536
0.020000,3.355993,2.193281,4.629368,0.571008,-0.837561,0.114289,4.754837
0.020000,3.356449,2.182205,4.640454,0.554300,-0.835382,0.108973,4.752238
0.020000,3.356864,2.171460,4.651207,0.537634,-0.833306,0.103802,4.749738
0.020000,3.357240,2.161047,4.661627,0.521007,-0.831327,0.098959,4.747334
0.020000,3.357581,2.150964,4.671715,0.504418,-0.829443,0.094187,4.745024
0.020000,3.357889,2.141211,4.681473,0.487865,-0.827649,0.089678,4.742805
0.020000,3.358165,2.131789,4.690900,0.471347,-0.825943,0.085290,4.740677
0.020000,3.358413,2.122695,4.699997,0.454860,-0.824321,0.081140,4.738637
0.020000,3.358635,2.113929,4.708765,0.438405,-0.822780,0.077038,4.736683
0.020000,3.358832,2.105492,4.717204,0.421978,-0.821315,0.073226,4.734814
0.020000,3.359007,2.097382,4.725316,0.405580,-0.819927,0.069441,4.733029
0.020000,3.359161,2.089600,4.733100,0.389207,-0.818611,0.065755,4.731326
0.020000,3.359296,2.082144,4.740557,0.372860,-0.817364,0.062387,4.729703
0.020000,3.359414,2.075014,4.747688,0.356536,-0.816186,0.058887,4.728159
0.020000,3.359516,2.068210,4.754493,0.340235,-0.815072,0.055681,4.726693
0.020000,3.359604,2.061732,4.760972,0.323955,-0.814022,0.052508,4.725304
0.020000,3.359680,2.055578,4.767126,0.307694,-0.813034,0.049415,4.723991
0.020000,3.359744,2.049750,4.772955,0.291452,-0.812105,0.046443,4.722753
0.020000,3.359798,2.044245,4.778459,0.275227,-0.811234,0.043565,4.721588
0.020000,3.359842,2.039065,4.783640,0.259019,-0.810420,0.040674,4.720496
0.020000,3.359879,2.034209,4.788496,0.242826,-0.809660,0.038032,4.719475
0.020000,3.359909,2.029676,4.793029,0.226646,-0.808954,0.035281,4.718526
0.020000,3.359933,2.025466,4.797239,0.210480,-0.808300,0.032706,4.717648
0.020000,3.359952,2.021580,4.801125,0.194326,-0.807698,0.030082,4.716839
0.020000,3.359967,2.018016,4.804689,0.178184,-0.807145,0.027670,4.716099
0.020000,3.359978,2.014775,4.807930,0.162051,-0.806642,0.025169,4.715428
0.020000,3.359986,2.011857,4.810848,0.145927,-0.806187,0.022711,4.714826
0.020000,3.359991,2.009261,4.813445,0.129811,-0.805779,0.020432,4.714290
